,NAME,STATION,DATE,year,month,day,TMIN,TMAX,TAVG,PRCP,SNWD
240,"MENDOZA AERO, AR",AR000087418,1958-03-02,1958,3,2,17.4,31.4,24.4,0.0,0.0
241,"MENDOZA AERO, AR",AR000087418,1958-03-03,1958,3,3,16.2,30.2,23.2,0.0,0.0
242,"MENDOZA AERO, AR",AR000087418,1958-03-04,1958,3,4,17.4,31.4,24.4,0.0,0.0
243,"MENDOZA AERO, AR",AR000087418,1958-03-05,1958,3,5,16.1,30.1,23.1,0.0,0.0
244,"MENDOZA AERO, AR",AR000087418,1958-03-06,1958,3,6,16.3,30.3,23.3,0.0,0.0
245,"MENDOZA AERO, AR",AR000087418,1958-03-07,1958,3,7,14.2,28.2,21.2,0.0,0.0
246,"MENDOZA AERO, AR",AR000087418,1958-03-08,1958,3,8,13.2,27.2,20.2,0.0,0.0
247,"MENDOZA AERO, AR",AR000087418,1958-03-09,1958,3,9,14.0,28.0,21.0,0.0,0.0
248,"MENDOZA AERO, AR",AR000087418,1958-03-10,1958,3,10,12.600000000000001,26.6,19.6,0.0,0.0
249,"MENDOZA AERO, AR",AR000087418,1958-03-11,1958,3,11,9.5,23.5,16.5,0.0,0.0
250,"MENDOZA AERO, AR",AR000087418,1958-03-12,1958,3,12,6.6,20.6,13.6,0.0,0.0
251,"MENDOZA AERO, AR",AR000087418,1958-03-13,1958,3,13,7.199999999999999,21.2,14.2,0.0,0.0
252,"MENDOZA AERO, AR",AR000087418,1958-03-14,1958,3,14,8.6,22.6,15.6,0.0,0.0
253,"MENDOZA AERO, AR",AR000087418,1958-03-15,1958,3,15,9.899999999999999,23.9,16.9,0.0,0.0
254,"MENDOZA AERO, AR",AR000087418,1958-03-16,1958,3,16,12.600000000000001,26.6,19.6,0.0,0.0
255,"MENDOZA AERO, AR",AR000087418,1958-03-17,1958,3,17,14.0,28.0,21.0,0.0,0.0
256,"MENDOZA AERO, AR",AR000087418,1958-03-18,1958,3,18,13.8,27.8,20.8,0.0,0.0
257,"MENDOZA AERO, AR",AR000087418,1958-03-19,1958,3,19,15.100000000000001,29.1,22.1,0.0,0.0
258,"MENDOZA AERO, AR",AR000087418,1958-03-20,1958,3,20,17.0,31.0,24.0,0.0,0.0
259,"MENDOZA AERO, AR",AR000087418,1958-03-21,1958,3,21,15.7,29.7,22.7,0.0,0.0
260,"MENDOZA AERO, AR",AR000087418,1958-03-22,1958,3,22,9.0,23.0,16.0,0.0,0.0
261,"MENDOZA AERO, AR",AR000087418,1958-03-23,1958,3,23,8.0,22.0,15.0,0.0,0.0
262,"MENDOZA AERO, AR",AR000087418,1958-03-24,1958,3,24,11.2,25.2,18.2,0.0,0.0
263,"MENDOZA AERO, AR",AR000087418,1958-03-25,1958,3,25,12.600000000000001,26.6,19.6,0.0,0.0
264,"MENDOZA AERO, AR",AR000087418,1958-03-26,1958,3,26,12.2,26.2,19.2,0.0,0.0
265,"MENDOZA AERO, AR",AR000087418,1958-03-27,1958,3,27,13.600000000000001,27.6,20.6,0.0,0.0
266,"MENDOZA AERO, AR",AR000087418,1958-03-28,1958,3,28,13.8,27.8,20.8,0.0,0.0
267,"MENDOZA AERO, AR",AR000087418,1958-03-29,1958,3,29,11.2,25.2,18.2,0.0,0.0
268,"MENDOZA AERO, AR",AR000087418,1958-03-30,1958,3,30,10.2,24.2,17.2,0.0,0.0
269,"MENDOZA AERO, AR",AR000087418,1958-03-31,1958,3,31,5.699999999999999,19.7,12.7,0.0,0.0
270,"MENDOZA AERO, AR",AR000087418,1958-04-01,1958,4,1,7.199999999999999,21.2,14.2,0.0,0.0
271,"MENDOZA AERO, AR",AR000087418,1958-04-02,1958,4,2,8.8,22.8,15.8,0.0,0.0
272,"MENDOZA AERO, AR",AR000087418,1958-04-03,1958,4,3,10.2,24.2,17.2,0.0,0.0
273,"MENDOZA AERO, AR",AR000087418,1958-04-04,1958,4,4,11.3,25.3,18.3,0.0,0.0
274,"MENDOZA AERO, AR",AR000087418,1958-04-05,1958,4,5,10.3,24.3,17.3,0.0,0.0
275,"MENDOZA AERO, AR",AR000087418,1958-04-06,1958,4,6,6.800000000000001,20.8,13.8,0.0,0.0
276,"MENDOZA AERO, AR",AR000087418,1958-04-07,1958,4,7,7.6,21.6,14.6,0.0,0.0
277,"MENDOZA AERO, AR",AR000087418,1958-04-08,1958,4,8,6.9,20.9,13.9,0.0,0.0
278,"MENDOZA AERO, AR",AR000087418,1958-04-09,1958,4,9,7.4,21.4,14.4,0.0,0.0
279,"MENDOZA AERO, AR",AR000087418,1958-04-10,1958,4,10,9.8,23.8,16.8,0.0,0.0
280,"MENDOZA AERO, AR",AR000087418,1958-04-11,1958,4,11,9.2,23.2,16.2,0.0,0.0
281,"MENDOZA AERO, AR",AR000087418,1958-04-12,1958,4,12,5.1,19.1,12.1,0.0,0.0
282,"MENDOZA AERO, AR",AR000087418,1958-04-13,1958,4,13,3.8000000000000007,17.8,10.8,0.0,0.0
283,"MENDOZA AERO, AR",AR000087418,1958-04-14,1958,4,14,5.699999999999999,19.7,12.7,0.0,0.0
284,"MENDOZA AERO, AR",AR000087418,1958-04-15,1958,4,15,7.300000000000001,21.3,14.3,0.0,0.0
285,"MENDOZA AERO, AR",AR000087418,1958-04-16,1958,4,16,8.8,22.8,15.8,0.0,0.0
286,"MENDOZA AERO, AR",AR000087418,1958-04-17,1958,4,17,10.2,24.2,17.2,0.0,0.0
287,"MENDOZA AERO, AR",AR000087418,1958-04-18,1958,4,18,9.7,23.7,16.7,0.0,0.0
288,"MENDOZA AERO, AR",AR000087418,1958-04-19,1958,4,19,9.399999999999999,23.4,16.4,0.0,0.0
289,"MENDOZA AERO, AR",AR000087418,1958-04-20,1958,4,20,9.899999999999999,23.9,16.9,0.0,0.0
290,"MENDOZA AERO, AR",AR000087418,1958-04-21,1958,4,21,9.899999999999999,23.9,16.9,0.0,0.0
291,"MENDOZA AERO, AR",AR000087418,1958-04-22,1958,4,22,10.5,24.5,17.5,0.0,0.0
292,"MENDOZA AERO, AR",AR000087418,1958-04-23,1958,4,23,8.3,22.3,15.3,0.0,0.0
293,"MENDOZA AERO, AR",AR000087418,1958-04-24,1958,4,24,10.2,24.2,17.2,0.0,0.0
294,"MENDOZA AERO, AR",AR000087418,1958-04-25,1958,4,25,10.5,24.5,17.5,0.0,0.0
295,"MENDOZA AERO, AR",AR000087418,1958-04-26,1958,4,26,10.899999999999999,24.9,17.9,0.0,0.0
296,"MENDOZA AERO, AR",AR000087418,1958-04-27,1958,4,27,9.7,23.7,16.7,0.0,0.0
297,"MENDOZA AERO, AR",AR000087418,1958-04-28,1958,4,28,8.8,22.8,15.8,0.0,0.0
298,"MENDOZA AERO, AR",AR000087418,1958-04-29,1958,4,29,6.9,20.9,13.9,0.0,0.0
299,"MENDOZA AERO, AR",AR000087418,1958-04-30,1958,4,30,7.4,21.4,14.4,0.0,0.0
300,"MENDOZA AERO, AR",AR000087418,1958-05-01,1958,5,1,6.199999999999999,20.2,13.2,0.0,0.0
301,"MENDOZA AERO, AR",AR000087418,1958-05-02,1958,5,2,4.5,18.5,11.5,0.0,0.0
302,"MENDOZA AERO, AR",AR000087418,1958-05-03,1958,5,3,5.199999999999999,19.2,12.2,0.0,0.0
303,"MENDOZA AERO, AR",AR000087418,1958-05-04,1958,5,4,4.4,18.4,11.4,0.0,0.0
304,"MENDOZA AERO, AR",AR000087418,1958-05-05,1958,5,5,7.300000000000001,21.3,14.3,0.0,0.0
305,"MENDOZA AERO, AR",AR000087418,1958-05-06,1958,5,6,7.6,21.6,14.6,0.0,0.0
306,"MENDOZA AERO, AR",AR000087418,1958-05-07,1958,5,7,8.3,22.3,15.3,0.0,0.0
307,"MENDOZA AERO, AR",AR000087418,1958-05-08,1958,5,8,10.5,24.5,17.5,0.0,0.0
308,"MENDOZA AERO, AR",AR000087418,1958-05-09,1958,5,9,6.300000000000001,20.3,13.3,0.0,0.0
309,"MENDOZA AERO, AR",AR000087418,1958-05-10,1958,5,10,2.9000000000000004,16.9,9.9,0.0,0.0
310,"MENDOZA AERO, AR",AR000087418,1958-05-11,1958,5,11,2.3000000000000007,16.3,9.3,0.0,0.0
311,"MENDOZA AERO, AR",AR000087418,1958-05-12,1958,5,12,1.3000000000000007,15.3,8.3,0.0,0.0
312,"MENDOZA AERO, AR",AR000087418,1958-05-13,1958,5,13,3.5999999999999996,17.6,10.6,0.0,0.0
313,"MENDOZA AERO, AR",AR000087418,1958-05-14,1958,5,14,5.1,19.1,12.1,0.0,0.0
314,"MENDOZA AERO, AR",AR000087418,1958-05-15,1958,5,15,7.800000000000001,21.8,14.8,0.0,0.0
315,"MENDOZA AERO, AR",AR000087418,1958-05-16,1958,5,16,10.5,24.5,17.5,0.0,0.0
316,"MENDOZA AERO, AR",AR000087418,1958-05-17,1958,5,17,4.0,18.0,11.0,0.0,0.0
317,"MENDOZA AERO, AR",AR000087418,1958-05-18,1958,5,18,0.7000000000000002,14.7,7.7,0.0,0.0
318,"MENDOZA AERO, AR",AR000087418,1958-05-19,1958,5,19,2.6999999999999993,16.7,9.7,0.0,0.0
319,"MENDOZA AERO, AR",AR000087418,1958-05-20,1958,5,20,0.9000000000000004,14.9,7.9,0.0,0.0
320,"MENDOZA AERO, AR",AR000087418,1958-05-21,1958,5,21,0.20000000000000018,14.2,7.2,0.0,0.0
321,"MENDOZA AERO, AR",AR000087418,1958-05-22,1958,5,22,-5.3,8.7,1.7,0.0,0.0
322,"MENDOZA AERO, AR",AR000087418,1958-05-23,1958,5,23,-4.5,9.5,2.5,0.0,0.0
323,"MENDOZA AERO, AR",AR000087418,1958-05-24,1958,5,24,-1.2999999999999998,12.7,5.7,0.0,0.0
324,"MENDOZA AERO, AR",AR000087418,1958-05-25,1958,5,25,-0.5,13.5,6.5,0.0,0.0
325,"MENDOZA AERO, AR",AR000087418,1958-05-26,1958,5,26,-3.0,11.0,4.0,0.0,0.0
326,"MENDOZA AERO, AR",AR000087418,1958-05-27,1958,5,27,-3.1,10.9,3.9,0.0,0.0
327,"MENDOZA AERO, AR",AR000087418,1958-05-28,1958,5,28,-1.7000000000000002,12.3,5.3,0.0,0.0
328,"MENDOZA AERO, AR",AR000087418,1958-05-29,1958,5,29,-0.2999999999999998,13.7,6.7,0.0,0.0
329,"MENDOZA AERO, AR",AR000087418,1958-05-30,1958,5,30,-0.9000000000000004,13.1,6.1,0.0,0.0
330,"MENDOZA AERO, AR",AR000087418,1958-06-01,1958,6,1,3.5999999999999996,17.6,10.6,0.0,0.0
331,"MENDOZA AERO, AR",AR000087418,1958-06-02,1958,6,2,4.4,18.4,11.4,0.0,0.0
332,"MENDOZA AERO, AR",AR000087418,1958-06-03,1958,6,3,4.0,18.0,11.0,0.0,0.0
333,"MENDOZA AERO, AR",AR000087418,1958-06-04,1958,6,4,0.09999999999999964,14.1,7.1,0.0,0.0
334,"MENDOZA AERO, AR",AR000087418,1958-06-05,1958,6,5,0.5,14.5,7.5,0.0,0.0
335,"MENDOZA AERO, AR",AR000087418,1958-06-06,1958,6,6,1.8000000000000007,15.8,8.8,0.0,0.0
336,"MENDOZA AERO, AR",AR000087418,1958-06-07,1958,6,7,4.5,18.5,11.5,0.0,0.0
337,"MENDOZA AERO, AR",AR000087418,1958-06-08,1958,6,8,3.0999999999999996,17.1,10.1,0.0,0.0
338,"MENDOZA AERO, AR",AR000087418,1958-06-09,1958,6,9,1.9000000000000004,15.9,8.9,0.0,0.0
339,"MENDOZA AERO, AR",AR000087418,1958-06-10,1958,6,10,-0.9000000000000004,13.1,6.1,0.0,0.0
340,"MENDOZA AERO, AR",AR000087418,1958-06-11,1958,6,11,0.9000000000000004,14.9,7.9,0.0,0.0
341,"MENDOZA AERO, AR",AR000087418,1958-06-12,1958,6,12,-0.5999999999999996,13.4,6.4,0.0,0.0
342,"MENDOZA AERO, AR",AR000087418,1958-06-13,1958,6,13,-0.2999999999999998,13.7,6.7,0.0,0.0
343,"MENDOZA AERO, AR",AR000087418,1958-06-14,1958,6,14,1.0999999999999996,15.1,8.1,0.0,0.0
344,"MENDOZA AERO, AR",AR000087418,1958-06-15,1958,6,15,4.5,18.5,11.5,0.0,0.0
345,"MENDOZA AERO, AR",AR000087418,1958-06-16,1958,6,16,3.5999999999999996,17.6,10.6,0.0,0.0
346,"MENDOZA AERO, AR",AR000087418,1958-06-17,1958,6,17,0.9000000000000004,14.9,7.9,0.0,0.0
347,"MENDOZA AERO, AR",AR000087418,1958-06-18,1958,6,18,-0.09999999999999964,13.9,6.9,0.0,0.0
348,"MENDOZA AERO, AR",AR000087418,1958-06-19,1958,6,19,1.5999999999999996,15.6,8.6,0.0,0.0
349,"MENDOZA AERO, AR",AR000087418,1958-06-20,1958,6,20,1.0999999999999996,15.1,8.1,0.0,0.0
350,"MENDOZA AERO, AR",AR000087418,1958-06-21,1958,6,21,-0.5999999999999996,13.4,6.4,0.0,0.0
351,"MENDOZA AERO, AR",AR000087418,1958-06-22,1958,6,22,0.5,14.5,7.5,0.0,0.0
352,"MENDOZA AERO, AR",AR000087418,1958-06-23,1958,6,23,4.4,18.4,11.4,0.0,0.0
353,"MENDOZA AERO, AR",AR000087418,1958-06-24,1958,6,24,3.0,17.0,10.0,0.0,0.0
354,"MENDOZA AERO, AR",AR000087418,1958-06-25,1958,6,25,2.3000000000000007,16.3,9.3,0.0,0.0
355,"MENDOZA AERO, AR",AR000087418,1958-06-26,1958,6,26,1.9000000000000004,15.9,8.9,0.0,0.0
356,"MENDOZA AERO, AR",AR000087418,1958-06-27,1958,6,27,1.1999999999999993,15.2,8.2,0.0,0.0
357,"MENDOZA AERO, AR",AR000087418,1958-06-28,1958,6,28,2.3000000000000007,16.3,9.3,0.0,0.0
358,"MENDOZA AERO, AR",AR000087418,1958-06-29,1958,6,29,4.800000000000001,18.8,11.8,0.0,0.0
359,"MENDOZA AERO, AR",AR000087418,1958-06-30,1958,6,30,3.1999999999999993,17.2,10.2,0.0,0.0
360,"MENDOZA AERO, AR",AR000087418,1958-07-01,1958,7,1,2.6999999999999993,16.7,9.7,0.0,0.0
361,"MENDOZA AERO, AR",AR000087418,1958-07-02,1958,7,2,3.6999999999999993,17.7,10.7,0.0,0.0
362,"MENDOZA AERO, AR",AR000087418,1958-07-03,1958,7,3,2.6999999999999993,16.7,9.7,0.0,0.0
363,"MENDOZA AERO, AR",AR000087418,1958-07-04,1958,7,4,3.0,17.0,10.0,0.0,0.0
364,"MENDOZA AERO, AR",AR000087418,1958-07-05,1958,7,5,3.5999999999999996,17.6,10.6,0.0,0.0
365,"MENDOZA AERO, AR",AR000087418,1958-07-06,1958,7,6,3.5999999999999996,17.6,10.6,0.0,0.0
366,"MENDOZA AERO, AR",AR000087418,1958-07-07,1958,7,7,4.800000000000001,18.8,11.8,0.0,0.0
367,"MENDOZA AERO, AR",AR000087418,1958-07-08,1958,7,8,4.9,18.9,11.9,0.0,0.0
368,"MENDOZA AERO, AR",AR000087418,1958-07-09,1958,7,9,2.4000000000000004,16.4,9.4,0.0,0.0
369,"MENDOZA AERO, AR",AR000087418,1958-07-10,1958,7,10,4.9,18.9,11.9,0.0,0.0
370,"MENDOZA AERO, AR",AR000087418,1958-07-11,1958,7,11,4.5,18.5,11.5,0.0,0.0
371,"MENDOZA AERO, AR",AR000087418,1958-07-12,1958,7,12,4.199999999999999,18.2,11.2,0.0,0.0
372,"MENDOZA AERO, AR",AR000087418,1958-07-13,1958,7,13,5.300000000000001,19.3,12.3,0.0,0.0
373,"MENDOZA AERO, AR",AR000087418,1958-07-14,1958,7,14,5.199999999999999,19.2,12.2,0.0,0.0
374,"MENDOZA AERO, AR",AR000087418,1958-07-15,1958,7,15,4.699999999999999,18.7,11.7,0.0,0.0
375,"MENDOZA AERO, AR",AR000087418,1958-07-16,1958,7,16,4.0,18.0,11.0,0.0,0.0
376,"MENDOZA AERO, AR",AR000087418,1958-07-17,1958,7,17,6.800000000000001,20.8,13.8,0.0,0.0
377,"MENDOZA AERO, AR",AR000087418,1958-07-18,1958,7,18,6.800000000000001,20.8,13.8,0.0,0.0
378,"MENDOZA AERO, AR",AR000087418,1958-07-19,1958,7,19,7.300000000000001,21.3,14.3,0.0,0.0
379,"MENDOZA AERO, AR",AR000087418,1958-07-20,1958,7,20,6.5,20.5,13.5,0.0,0.0
380,"MENDOZA AERO, AR",AR000087418,1958-07-21,1958,7,21,7.0,21.0,14.0,0.0,0.0
381,"MENDOZA AERO, AR",AR000087418,1958-07-22,1958,7,22,8.0,22.0,15.0,0.0,0.0
382,"MENDOZA AERO, AR",AR000087418,1958-07-23,1958,7,23,9.0,23.0,16.0,0.0,0.0
383,"MENDOZA AERO, AR",AR000087418,1958-07-24,1958,7,24,9.2,23.2,16.2,0.0,0.0
384,"MENDOZA AERO, AR",AR000087418,1958-07-25,1958,7,25,4.0,18.0,11.0,0.0,0.0
385,"MENDOZA AERO, AR",AR000087418,1958-07-26,1958,7,26,0.20000000000000018,14.2,7.2,0.0,0.0
386,"MENDOZA AERO, AR",AR000087418,1958-07-27,1958,7,27,-3.2,10.8,3.8,0.0,0.0
387,"MENDOZA AERO, AR",AR000087418,1958-07-28,1958,7,28,-4.4,9.6,2.6,0.0,0.0
388,"MENDOZA AERO, AR",AR000087418,1958-07-29,1958,7,29,-3.4,10.6,3.6,0.0,0.0
389,"MENDOZA AERO, AR",AR000087418,1958-07-30,1958,7,30,3.1999999999999993,17.2,10.2,0.0,0.0
390,"MENDOZA AERO, AR",AR000087418,1958-08-01,1958,8,1,2.6999999999999993,16.7,9.7,0.0,0.0
391,"MENDOZA AERO, AR",AR000087418,1958-08-02,1958,8,2,3.0,17.0,10.0,0.0,0.0
392,"MENDOZA AERO, AR",AR000087418,1958-08-03,1958,8,3,2.6999999999999993,16.7,9.7,0.0,0.0
393,"MENDOZA AERO, AR",AR000087418,1958-08-04,1958,8,4,3.0,17.0,10.0,0.0,0.0
394,"MENDOZA AERO, AR",AR000087418,1958-08-05,1958,8,5,3.5999999999999996,17.6,10.6,0.0,0.0
395,"MENDOZA AERO, AR",AR000087418,1958-08-06,1958,8,6,4.699999999999999,18.7,11.7,0.0,0.0
396,"MENDOZA AERO, AR",AR000087418,1958-08-07,1958,8,7,4.800000000000001,18.8,11.8,0.0,0.0
397,"MENDOZA AERO, AR",AR000087418,1958-08-08,1958,8,8,4.9,18.9,11.9,0.0,0.0
398,"MENDOZA AERO, AR",AR000087418,1958-08-09,1958,8,9,2.4000000000000004,16.4,9.4,0.0,0.0
399,"MENDOZA AERO, AR",AR000087418,1958-08-10,1958,8,10,4.9,18.9,11.9,0.0,0.0
400,"MENDOZA AERO, AR",AR000087418,1958-08-11,1958,8,11,0.5999999999999996,14.6,7.6,0.0,0.0
401,"MENDOZA AERO, AR",AR000087418,1958-08-12,1958,8,12,4.800000000000001,18.8,11.8,0.0,0.0
402,"MENDOZA AERO, AR",AR000087418,1958-08-13,1958,8,13,17.3,31.3,24.3,0.0,0.0
403,"MENDOZA AERO, AR",AR000087418,1958-08-14,1958,8,14,13.600000000000001,27.6,20.6,0.0,0.0
404,"MENDOZA AERO, AR",AR000087418,1958-08-15,1958,8,15,4.5,18.5,11.5,0.0,0.0
405,"MENDOZA AERO, AR",AR000087418,1958-08-16,1958,8,16,1.0999999999999996,15.1,8.1,0.0,0.0
406,"MENDOZA AERO, AR",AR000087418,1958-08-17,1958,8,17,0.5,14.5,7.5,0.0,0.0
407,"MENDOZA AERO, AR",AR000087418,1958-08-18,1958,8,18,-2.0,12.0,5.0,0.0,0.0
408,"MENDOZA AERO, AR",AR000087418,1958-08-19,1958,8,19,-1.4000000000000004,12.6,5.6,0.0,0.0
409,"MENDOZA AERO, AR",AR000087418,1958-08-20,1958,8,20,0.7999999999999998,14.8,7.8,0.0,0.0
410,"MENDOZA AERO, AR",AR000087418,1958-08-21,1958,8,21,3.4000000000000004,17.4,10.4,0.0,0.0
411,"MENDOZA AERO, AR",AR000087418,1958-08-22,1958,8,22,-0.5,13.5,6.5,0.0,0.0
412,"MENDOZA AERO, AR",AR000087418,1958-08-23,1958,8,23,2.3000000000000007,16.3,9.3,0.0,0.0
413,"MENDOZA AERO, AR",AR000087418,1958-08-24,1958,8,24,3.5999999999999996,17.6,10.6,0.0,0.0
414,"MENDOZA AERO, AR",AR000087418,1958-08-25,1958,8,25,5.4,19.4,12.4,0.0,0.0
415,"MENDOZA AERO, AR",AR000087418,1958-08-26,1958,8,26,1.5999999999999996,15.6,8.6,0.0,0.0
416,"MENDOZA AERO, AR",AR000087418,1958-08-27,1958,8,27,2.8000000000000007,16.8,9.8,0.0,0.0
417,"MENDOZA AERO, AR",AR000087418,1958-08-28,1958,8,28,1.5999999999999996,15.6,8.6,0.0,0.0
418,"MENDOZA AERO, AR",AR000087418,1958-08-29,1958,8,29,0.9000000000000004,14.9,7.9,0.0,0.0
419,"MENDOZA AERO, AR",AR000087418,1958-08-30,1958,8,30,4.800000000000001,18.8,11.8,0.0,0.0
420,"MENDOZA AERO, AR",AR000087418,1958-08-31,1958,8,31,7.300000000000001,21.3,14.3,0.0,0.0
421,"MENDOZA AERO, AR",AR000087418,1958-09-01,1958,9,1,8.3,22.3,15.3,0.0,0.0
422,"MENDOZA AERO, AR",AR000087418,1958-09-02,1958,9,2,11.3,25.3,18.3,0.0,0.0
423,"MENDOZA AERO, AR",AR000087418,1958-09-03,1958,9,3,13.7,27.7,20.7,0.0,0.0
424,"MENDOZA AERO, AR",AR000087418,1958-09-04,1958,9,4,2.8000000000000007,16.8,9.8,0.0,0.0
425,"MENDOZA AERO, AR",AR000087418,1958-09-05,1958,9,5,2.0,16.0,9.0,0.0,0.0
426,"MENDOZA AERO, AR",AR000087418,1958-09-06,1958,9,6,-1.0,13.0,6.0,0.0,0.0
427,"MENDOZA AERO, AR",AR000087418,1958-09-07,1958,9,7,-1.7999999999999998,12.2,5.2,0.0,0.0
428,"MENDOZA AERO, AR",AR000087418,1958-09-08,1958,9,8,-0.5,13.5,6.5,0.0,0.0
429,"MENDOZA AERO, AR",AR000087418,1958-09-09,1958,9,9,3.5999999999999996,17.6,10.6,0.0,0.0
430,"MENDOZA AERO, AR",AR000087418,1958-09-10,1958,9,10,4.4,18.4,11.4,0.0,0.0
431,"MENDOZA AERO, AR",AR000087418,1958-09-11,1958,9,11,5.4,19.4,12.4,0.0,0.0
432,"MENDOZA AERO, AR",AR000087418,1958-09-12,1958,9,12,5.800000000000001,19.8,12.8,0.0,0.0
433,"MENDOZA AERO, AR",AR000087418,1958-09-13,1958,9,13,4.699999999999999,18.7,11.7,0.0,0.0
434,"MENDOZA AERO, AR",AR000087418,1958-09-14,1958,9,14,5.5,19.5,12.5,0.0,0.0
435,"MENDOZA AERO, AR",AR000087418,1958-09-15,1958,9,15,5.800000000000001,19.8,12.8,0.0,0.0
436,"MENDOZA AERO, AR",AR000087418,1958-09-16,1958,9,16,7.699999999999999,21.7,14.7,0.0,0.0
437,"MENDOZA AERO, AR",AR000087418,1958-09-17,1958,9,17,9.899999999999999,23.9,16.9,0.0,0.0
438,"MENDOZA AERO, AR",AR000087418,1958-09-18,1958,9,18,11.600000000000001,25.6,18.6,0.0,0.0
439,"MENDOZA AERO, AR",AR000087418,1958-09-19,1958,9,19,12.399999999999999,26.4,19.4,0.0,0.0
440,"MENDOZA AERO, AR",AR000087418,1958-09-20,1958,9,20,11.2,25.2,18.2,0.0,0.0
441,"MENDOZA AERO, AR",AR000087418,1958-09-21,1958,9,21,6.199999999999999,20.2,13.2,0.0,0.0
442,"MENDOZA AERO, AR",AR000087418,1958-09-22,1958,9,22,7.300000000000001,21.3,14.3,0.0,0.0
443,"MENDOZA AERO, AR",AR000087418,1958-09-23,1958,9,23,7.6,21.6,14.6,0.0,0.0
444,"MENDOZA AERO, AR",AR000087418,1958-09-24,1958,9,24,10.5,24.5,17.5,0.0,0.0
445,"MENDOZA AERO, AR",AR000087418,1958-09-25,1958,9,25,10.8,24.8,17.8,0.0,0.0
446,"MENDOZA AERO, AR",AR000087418,1958-09-26,1958,9,26,5.800000000000001,19.8,12.8,0.0,0.0
447,"MENDOZA AERO, AR",AR000087418,1958-09-27,1958,9,27,4.5,18.5,11.5,0.0,0.0
448,"MENDOZA AERO, AR",AR000087418,1958-09-28,1958,9,28,4.699999999999999,18.7,11.7,0.0,0.0
449,"MENDOZA AERO, AR",AR000087418,1958-09-29,1958,9,29,5.5,19.5,12.5,0.0,0.0
450,"MENDOZA AERO, AR",AR000087418,1958-09-30,1958,9,30,4.4,18.4,11.4,0.0,0.0
451,"MENDOZA AERO, AR",AR000087418,1958-10-01,1958,10,1,5.9,19.9,12.9,0.0,0.0
452,"MENDOZA AERO, AR",AR000087418,1958-10-02,1958,10,2,0.9000000000000004,14.9,7.9,0.0,0.0
453,"MENDOZA AERO, AR",AR000087418,1958-10-03,1958,10,3,-1.7999999999999998,12.2,5.2,0.0,0.0
454,"MENDOZA AERO, AR",AR000087418,1958-10-04,1958,10,4,-0.20000000000000018,13.8,6.8,0.0,0.0
455,"MENDOZA AERO, AR",AR000087418,1958-10-05,1958,10,5,2.5999999999999996,16.6,9.6,0.0,0.0
456,"MENDOZA AERO, AR",AR000087418,1958-10-06,1958,10,6,7.800000000000001,21.8,14.8,0.0,0.0
457,"MENDOZA AERO, AR",AR000087418,1958-10-07,1958,10,7,10.899999999999999,24.9,17.9,0.0,0.0
458,"MENDOZA AERO, AR",AR000087418,1958-10-08,1958,10,8,12.2,26.2,19.2,0.0,0.0
459,"MENDOZA AERO, AR",AR000087418,1958-10-09,1958,10,9,10.7,24.7,17.7,0.0,0.0
460,"MENDOZA AERO, AR",AR000087418,1958-10-10,1958,10,10,7.199999999999999,21.2,14.2,0.0,0.0
461,"MENDOZA AERO, AR",AR000087418,1958-10-11,1958,10,11,9.899999999999999,23.9,16.9,0.0,0.0
462,"MENDOZA AERO, AR",AR000087418,1958-10-12,1958,10,12,11.5,25.5,18.5,0.0,0.0
463,"MENDOZA AERO, AR",AR000087418,1958-10-13,1958,10,13,14.0,28.0,21.0,0.0,0.0
464,"MENDOZA AERO, AR",AR000087418,1958-10-14,1958,10,14,14.899999999999999,28.9,21.9,0.0,0.0
465,"MENDOZA AERO, AR",AR000087418,1958-10-15,1958,10,15,13.3,27.3,20.3,0.0,0.0
466,"MENDOZA AERO, AR",AR000087418,1958-10-16,1958,10,16,13.100000000000001,27.1,20.1,0.0,0.0
467,"MENDOZA AERO, AR",AR000087418,1958-10-17,1958,10,17,14.8,28.8,21.8,0.0,0.0
468,"MENDOZA AERO, AR",AR000087418,1958-10-18,1958,10,18,16.3,30.3,23.3,0.0,0.0
469,"MENDOZA AERO, AR",AR000087418,1958-10-19,1958,10,19,14.5,28.5,21.5,0.0,0.0
470,"MENDOZA AERO, AR",AR000087418,1958-10-20,1958,10,20,15.8,29.8,22.8,0.0,0.0
471,"MENDOZA AERO, AR",AR000087418,1958-10-21,1958,10,21,14.5,28.5,21.5,0.0,0.0
472,"MENDOZA AERO, AR",AR000087418,1958-10-22,1958,10,22,10.7,24.7,17.7,0.0,0.0
473,"MENDOZA AERO, AR",AR000087418,1958-10-23,1958,10,23,8.4,22.4,15.4,0.0,0.0
474,"MENDOZA AERO, AR",AR000087418,1958-10-24,1958,10,24,10.2,24.2,17.2,0.0,0.0
475,"MENDOZA AERO, AR",AR000087418,1958-10-25,1958,10,25,14.0,28.0,21.0,0.0,0.0
476,"MENDOZA AERO, AR",AR000087418,1958-10-26,1958,10,26,16.1,30.1,23.1,0.0,0.0
477,"MENDOZA AERO, AR",AR000087418,1958-10-27,1958,10,27,17.2,31.2,24.2,0.0,0.0
478,"MENDOZA AERO, AR",AR000087418,1958-11-01,1958,11,1,15.100000000000001,29.1,22.1,0.0,0.0
